#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.Lflavomaculatus_thinned" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x">0.01</parameter>
#            <OneOnX id="OneOnX.2" name="distr"/>
#        </prior>
#        <distribution id="snapprior.Lflavomaculatus_thinned" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.Lflavomaculatus_thinned" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.Lflavomaculatus_thinned" spec="snap.Data">
#                    <taxonset id="North" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="T2641" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T4923" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T3432" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T4101" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="South" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="T3198" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T3107" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T3081" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T3191" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="Moz" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="T4606" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T3419" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T3416" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="Taratibu" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="T5628" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T5631" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T5621" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#        <prior id="uPrior.Lflavomaculatus_thinned" name="distribution">
#            <parameter id="u" lower="0.0" name="x">1.4698153755983197</parameter>
#            <OneOnX id="OneOnX.4" name="distr"/>
#        </prior>
#        <prior id="vPrior.Lflavomaculatus_thinned" name="distribution">
#            <parameter id="v" lower="0.0" name="x">0.7577810233682515</parameter>
#            <OneOnX id="OneOnX.5" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.Lflavomaculatus_thinned" id="treeLikelihood.Lflavomaculatus_thinned" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.Lflavomaculatus_thinned">
#            <siteModel id="MutationSiteModel.Lflavomaculatus_thinned" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" mutationRateU="@u" mutationRateV="@v" spec="snap.likelihood.SnapSubstitutionModel"/>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	u	v	theta0	theta1	theta2	theta3	theta4	theta5	theta6	TreeHeightLogger
579000	-68952.1010723932	-68685.98189856952	-266.11917382368125	1.4062666339284966	0.775857005698529	1.5367675601565567	1.2251548403387849	0.8014568696899147	1.1248979729066917	1.1805065812511077	1.1544064130949556	0.7825820263007894	0.2292493218271099
580000	-68947.28428858062	-68693.79402450063	-253.49026407997843	1.3865073239971564	0.7820055663756725	1.4738298715034572	1.1576497492042912	0.7704493403351803	1.039927191068476	1.173236757048871	1.1893891523997482	0.771618319914692	0.23113757574115312
581000	-68954.83812255801	-68695.13131867249	-259.70680388551966	1.4030036959334582	0.7768537948690991	1.5305273402543003	1.2423692005785731	0.789665954999016	1.1373248586936757	1.193273099185116	1.1310000966964335	0.820813661104212	0.22935259162637467
582000	-68951.73016853105	-68706.12461805523	-245.60555047583128	1.3805558735277919	0.7839115694026537	1.458976053622949	1.1678638173400144	0.8203941567062762	1.0724748765299634	1.1547393759399138	1.1954085323837769	0.8052737995809047	0.23333609696547228
583000	-68956.3257304191	-68719.64483075925	-236.68089965985996	1.383088388940764	0.783097369562142	1.3846700494918918	1.0914646239043289	0.7705113713576197	1.0291550688472866	1.085689764472097	1.1251402699536919	0.7593617106814899	0.22330713856973855
584000	-68949.02636890807	-68684.17911069306	-264.8472582150181	1.3729597934793218	0.7863820325602681	1.51095475938921	1.150721195407742	0.7417855768836953	1.0413845701701874	1.157088793084041	1.2035957769779555	0.7354290685368661	0.23433261544847733
585000	-68950.95684031733	-68677.82752327081	-273.1293170465255	1.3667547179088781	0.788432234442458	1.5640407927982536	1.2024854903333568	0.7920567419130247	1.0552894948314862	1.1220420102027582	1.1799640575245287	0.7777848910982572	0.226680203634431
586000	-68949.83333599403	-68677.05100754261	-272.7823284514227	1.3701238466452255	0.7873154217803343	1.548913955585764	1.2471403722491066	0.7782252079800674	1.0274087477090834	1.1909320490146735	1.1758784121058756	0.7796275487863815	0.23115562381424234
587000	-68951.85364758188	-68690.58940826153	-261.2642393203566	1.3944250076624762	0.7795091794820891	1.475220074731169	1.1452961192783588	0.8000785455794411	1.0712167369384504	1.128250123803075	1.1943016905964026	0.7175369352520823	0.2537052625730509
588000	-68952.28125239989	-68687.52873523695	-264.75251716293604	1.400173142686365	0.7777243489557254	1.5335936077875263	1.1701921007957463	0.8225480244436902	1.0574722030186985	1.187782643303327	1.214489126260075	0.7784391304422715	0.2313423803211032
589000	-68947.75343244265	-68692.0456177261	-255.70781471655457	1.382023505734736	0.7834391582248673	1.4994487490059798	1.1395921832496232	0.7559884142911184	1.0648811670732383	1.134561128654661	1.1203133399343126	0.763380926991938	0.23441096944878376
590000	-68946.97988619203	-68695.27637788536	-251.70350830667525	1.3844726199740782	0.7826543121338533	1.4619735888934722	1.1560548599573133	0.7893397634421622	1.0219688585753324	1.121575115636342	1.1550519056871809	0.7610667415994996	0.23986943557756615
591000	-68954.47848672091	-68710.24301919599	-244.23546752492683	1.385616745810426	0.7822891518059829	1.4926831014575102	1.1050874780074798	0.7531491832885507	0.9697677085103366	1.0844114057981609	1.0792404274812117	0.8585355081484444	0.22131271959299417
592000	-68953.35533826241	-68724.29591776393	-229.05942049848	1.3848960382558202	0.7825190634741276	1.3877482480261893	1.0804055668909176	0.7831640512371705	0.9808997071900626	1.1084923093971633	1.1470276925306886	0.8259471072104233	0.22499997435087465
593000	-68950.58613906591	-68688.12139721359	-262.4647418523185	1.3897895375445797	0.7809653175849739	1.5326523914946364	1.1918903660119669	0.7053855074008017	1.0316454275568137	1.1634785090239161	1.1749314913590816	0.7890786045157764	0.22170566845451534
594000	-68949.17457727973	-68706.0579232295	-243.11665405023334	1.3713714804143036	0.7869040422130119	1.485177622619135	1.1474896919818833	0.8007186633060276	1.0870397919361716	1.165687124438557	1.1550499261987786	0.8280799278712195	0.2284195869395349
595000	-68948.44009458237	-68692.66014426135	-255.77995032103294	1.3728268190716344	0.7864256626141573	1.5132188793822618	1.227891567932608	0.7875181249393854	1.1317575783099136	1.2091501888770355	1.1935551095375316	0.8064429000793621	0.22687821709864786
596000	-68952.36529810357	-68694.13571945706	-258.2295786465134	1.3427660626507165	0.7966422250246831	1.487123988080008	1.1533721890188018	0.765206421531455	1.0673218718580009	1.1654238824700216	1.1630927625737413	0.7382945885745361	0.2407760688668366
597000	-68955.34575172974	-68722.26854312343	-233.07720860630937	1.3638144551292257	0.7894140038008512	1.3333223704335178	1.171926575139141	0.792688492476163	1.0102496594802544	1.1434961403276989	1.1585621934239696	0.7827920638833782	0.2346395165931264
598000	-68954.1255413062	-68705.39695485709	-248.72858644911545	1.3876800114329608	0.7816330172811157	1.4894868130494718	1.1320446202868295	0.7859110148381968	0.9990081524350883	1.1079259752517314	1.153136036642754	0.8441815879378103	0.20914858325618566
599000	-68947.21477586181	-68681.53970506493	-265.67507079687164	1.393614377214556	0.7797627325326428	1.5476348675754645	1.175511465670528	0.7699753164344647	1.069929963421061	1.1776304058579505	1.2169039547911777	0.7622637706864474	0.23925560256675465
600000	-68951.55215477159	-68716.12223500713	-235.42991976446353	1.391297011550772	0.780490113576196	1.4270723379409096	1.18116954668611	0.7542951214942322	1.0661316378542744	1.1455132157058723	1.2149239588261658	0.8430107620082158	0.21527762033757034
601000	-68949.34666219924	-68694.55343486609	-254.793227333156	1.391297011550772	0.780490113576196	1.4913642180517876	1.1377003531492393	0.7632382953774745	1.0670369311380787	1.1768736104861226	1.1964591669356355	0.7447096641081267	0.24753380594811608
602000	-68948.20151919285	-68671.15781726412	-277.0437019287325	1.391297011550772	0.780490113576196	1.582744353965056	1.2253558471443329	0.7766886730351719	1.0423886245952303	1.166687265149329	1.2034210754481602	0.7624723393088945	0.23715384037428455
603000	-68953.97126428218	-68707.10845686957	-246.8628074126184	1.391297011550772	0.780490113576196	1.4111761178732982	1.155536793838782	0.7814740754485726	1.0599874918781036	1.0817803045606198	1.0844646756957395	0.7533699227379191	0.23935112502629577
604000	-68948.20958126496	-68695.54919402467	-252.6603872402981	1.385022930881682	0.7824785565171105	1.4684431062046253	1.240175463508853	0.7404655715611103	1.1196979629360506	1.2082980671106407	1.2066370328368408	0.7674071386764677	0.23611025060298793
605000	-68952.37768964755	-68678.19305197743	-274.1846376701087	1.3971711593653844	0.778653629678464	1.5205425463814524	1.2876417300869665	0.7523466828622687	1.0897618133722469	1.2310175100673675	1.1770682388034714	0.7343019404791967	0.24517956326955578
606000	-68948.06631267707	-68700.18820076677	-247.87811191029562	1.3825784638339425	0.7832609340069255	1.4621612494704292	1.1477424711429967	0.7321510719696516	1.073431310563607	1.1418072036473799	1.1813975362744251	0.7618531742109077	0.23721088649192246
607000	-68954.11456707136	-68712.23534055793	-241.87922651342228	1.3932175190664993	0.7798870316171975	1.4568752011317403	1.1726473650363942	0.7905425237512348	1.0813707612128585	1.1722360348639416	1.2432849790036644	0.8157659504479736	0.23691405473272537
608000	-68950.77872370694	-68678.40435321996	-272.3743704869777	1.3676697802346953	0.7881280478990265	1.5245542303630988	1.1905081495476924	0.8049367701015238	1.1230199669724596	1.2070323017298794	1.247564705790491	0.7190369060076536	0.24409742096392015
609000	-68948.7851164743	-68679.15016341266	-269.63495306164504	1.3789097045937342	0.7844433264228884	1.5369579183814976	1.185412144505272	0.7875038994057773	1.0467099073632837	1.1580196365908413	1.1882135499064672	0.768478243768506	0.22604240313439983
610000	-68947.22794803751	-68679.15622619649	-268.07172184102257	1.3789097045937342	0.7844433264228884	1.528741107920224	1.2134511186397376	0.7508884397855379	1.1056255727478799	1.167827378803381	1.171574507057998	0.7484948110435131	0.23613840680106446
611000	-68950.32202672899	-68697.79531569291	-252.52671103607733	1.3857957163407062	0.7822321167150935	1.4677947767853723	1.202159649063433	0.7360943961354944	1.080275876902418	1.1745261095539672	1.1469244141076853	0.7728744271431214	0.22439080875124057
612000	-68951.2152089315	-68688.40477182435	-262.81043710715016	1.3745255437078516	0.7858692942690263	1.5156121581332147	1.1347266193459875	0.7515533554228683	1.1200636965501427	1.1814013054441441	1.1364005079552812	0.75212310954644	0.22858668082008257
613000	-68948.84788456727	-68682.50208094003	-266.3458036272408	1.3764213660808675	0.7852509188792786	1.51737238855893	1.17631587415179	0.7898927092705594	1.059511422333388	1.1212190246614235	1.1124381031695594	0.7597494099150336	0.23154495410475387
614000	-68947.45442610758	-68680.9299430486	-266.52448305897417	1.3776504444470343	0.7848514480699808	1.4775399232368898	1.1950414745927567	0.7620438668885993	1.0413572117606178	1.1511780211303424	1.1388417819107302	0.7183785783445344	0.24086495607690295
615000	-68957.20457032851	-68690.92301087244	-266.28155945607153	1.395539465621409	0.7791613430755133	1.470424212531907	1.2046097705345118	0.7730323987972313	1.0370170204999118	1.179677446843075	1.1216414677399054	0.7490972242497689	0.23838867903117444
616000	-68947.1354236072	-68689.18752523938	-257.94789836781064	1.3777551825356071	0.7848174581867061	1.4702895058896615	1.1888914374899788	0.7723379317651481	1.023805273014016	1.138539079589041	1.1615315786406597	0.7351898176934193	0.24660504865981941
617000	-68952.8645560898	-68716.07467021549	-236.78988587430965	1.3889367567040811	0.7812348551396696	1.4605947506120904	1.193078836448981	0.7387620103315011	1.097689292082102	1.191797475256535	1.2020213317781754	0.8347762337730609	0.2371075636022177
618000	-68948.90020272856	-68686.22472685664	-262.67547587192456	1.37760740865155	0.7848654165125233	1.5299237832029808	1.1570948192393204	0.7829588531382975	1.026795473818964	1.1192491401962714	1.2116239809080631	0.773184458575424	0.23626195686535145
619000	-68951.71548421802	-68692.88322738178	-258.8322568362382	1.396558810607758	0.7788439498246974	1.5308066015625756	1.1879064344161379	0.7735726102745568	1.055742443810871	1.1420289181475216	1.1151358075883016	0.8197240572118966	0.2240133094730618
620000	-68952.00162801454	-68697.81852497645	-254.18310303808875	1.3737694222746004	0.7861166729194974	1.416107357894485	1.180065677255664	0.7463924140774836	1.043701166234295	1.1333688851692543	1.0867336596296457	0.7365011587684726	0.2231773701366389
621000	-68949.73313833059	-68682.4892242825	-267.24391404808614	1.3897541432973708	0.7809764943308005	1.5395738339461125	1.2046078829952098	0.7726502941539782	1.017958021601899	1.1397617494452004	1.1716017465575124	0.7792152539484657	0.23019645615754158
622000	-68953.39306983574	-68665.4363356735	-287.9567341622507	1.3860387683804243	0.7821546967487336	1.5464843054102992	1.2244428985011768	0.7128953759121056	0.9955684575450227	1.1568037728143714	1.125755086579412	0.681204777004526	0.2489767975299008
623000	-68953.09288127604	-68684.68257355223	-268.4103077238077	1.3702947893134687	0.7872589874945848	1.4726852792947105	1.2031727391279818	0.7621740276844078	1.0064727893015222	1.1406407531215617	1.062988475571779	0.7394070321540848	0.23641982400683612
624000	-68953.62529409974	-68696.51608616773	-257.1092079320134	1.3754202736612484	0.7855771193811074	1.5026109825469252	1.1136657552476645	0.7109615490573501	1.022747516129013	1.117359552679591	1.0994086428811043	0.7714896196986092	0.21875994924179035
625000	-68951.349428613	-68688.07269000934	-263.27673860365354	1.3864321181814026	0.7820294920189694	1.477209593987307	1.1776966403595905	0.7895857646383205	0.968272070563806	1.1507524647623255	1.146750286878607	0.7559488481698525	0.23271762956927744
626000	-68951.41863960741	-68698.88540225073	-252.5332373566733	1.3653589838245588	0.7888974456532418	1.431874445969259	1.2143442395590744	0.7935052936837282	0.9925138516239859	1.1368434494900437	1.1127476648910546	0.7809720085570637	0.2272063638757397
627000	-68950.92249143754	-68697.68914189443	-253.23334954311025	1.3653589838245588	0.7888974456532418	1.445352021721076	1.1249350110223848	0.7382472094343664	1.0303825982745345	1.1499680426207113	1.1611359374091397	0.7194442157159551	0.23773040816341312
628000	-68948.46429817786	-68683.9660682192	-264.4982299586522	1.3814297116486864	0.7836301031109819	1.4516828817086662	1.2147100676442857	0.7588529478830923	1.0542934491894007	1.1551303566049707	1.1227752913732028	0.7088976987515843	0.2453109839731003
629000	-68952.35158388445	-68658.83026206624	-293.52132181820275	1.3798304421949092	0.7841456580842169	1.5875034301456739	1.178982727335083	0.7372158030455219	0.9916991059628589	1.1463453026885493	1.1313953098397636	0.6931698862891963	0.2407805128778156
630000	-68953.06791968395	-68686.0917461212	-266.9761735627508	1.367993501042169	0.7880205896701229	1.4487620709965627	1.2731105209235916	0.7713720754239913	1.0944089085966202	1.1805891240471051	1.1636422140636398	0.6926697807335568	0.2623853379046116
631000	-68950.06265212862	-68683.79228412443	-266.27036800419444	1.378947669349472	0.7844310403428573	1.4718623260276085	1.266474901025246	0.779785726270688	1.1719958249365428	1.2157714204751209	1.1923673704893218	0.7215040194478727	0.24711401585138199
632000	-68951.47119208859	-68686.45213983288	-265.0190522557096	1.397750522926071	0.778473800477627	1.4477222548823416	1.2084199066453076	0.7434316636172887	1.0253834803872213	1.1548568944229476	1.1627418223710038	0.7020685056001346	0.24176379555292263
633000	-68953.689866482	-68693.69333564812	-259.99653083388677	1.4066942446791668	0.7757269073528336	1.5185372968195963	1.1549005522788716	0.7247646617706351	1.0626512564196968	1.1479961403618988	1.1115870226404434	0.7804511135769793	0.22171545805172604
634000	-68949.07954548419	-68698.90780947244	-250.17173601174565	1.3881161721804387	0.7814947051197345	1.4510768565810486	1.1740886992182096	0.7580770610742593	1.0573886313254512	1.1750239654247348	1.154577173254166	0.7765520962649304	0.22696651555783098
635000	-68950.57235676856	-68699.8081859268	-250.76417084176418	1.371857602942013	0.7867440728352831	1.4432947432377148	1.1333434038446735	0.7894648736600869	0.98236780932841	1.1041386907239257	1.1692655832402337	0.7741927317261535	0.2290291357460978
636000	-68952.88262796465	-68690.08920676593	-262.7934211987207	1.4046255676041464	0.7763574333435125	1.4648287730670193	1.1847667853352226	0.7932866689866785	1.0436712335993674	1.1890716413018037	1.1960396417147627	0.7320743322948636	0.2378862295776343
637000	-68953.20363704834	-68708.6663855486	-244.537251499739	1.3564569258137391	0.7919002607894954	1.4182199755125346	1.150519740217301	0.7710853537949008	1.072309317879831	1.1770304270837781	1.2342826146965182	0.7778908985246327	0.23105514575109518
638000	-68949.44556463535	-68668.81499350247	-280.630571132871	1.371368385269073	0.7869050613108961	1.5485930947196818	1.2414665137910708	0.7841605032594693	1.1155333048280283	1.237994740777513	1.2352536358403865	0.7131944033682752	0.24431250168066243
639000	-68950.17563859676	-68702.33475934101	-247.84087925574272	1.3864466792025896	0.7820248593236194	1.4446419609530983	1.1969147139944705	0.8137745540365529	1.0389513032159372	1.1438530752717384	1.194345228594001	0.7856396114222991	0.2373669970067901
640000	-68950.19692185587	-68698.44812052167	-251.74880133419836	1.3724870329438974	0.7865372097926359	1.472308888827894	1.1919620033500935	0.7885545976050774	1.0437656403485598	1.1665960210954676	1.170467940702884	0.808037560264744	0.22040246450274487
641000	-68949.34865952785	-68689.68913544586	-259.65952408199166	1.362965654936506	0.7896986671136921	1.5052603515047995	1.1620842465175918	0.7810542940737433	1.0036842193636093	1.1091552668068851	1.1119845521651623	0.7810093535651366	0.2274230200888797
642000	-68950.382951376	-68697.56780694312	-252.81514443288384	1.3780301357221172	0.7847282682323801	1.4218146652669608	1.1164015758142114	0.7666273061793712	1.007777337544878	1.1228488603778215	1.1420118198462905	0.7205745024629607	0.23554654218711052
643000	-68961.59287825166	-68702.74488337377	-258.8479948778862	1.4055450118909576	0.7760768340802302	1.542905876041382	1.1545672095117316	0.7169843816209559	1.0151646735886626	1.1012815927122235	1.0564355799801142	0.8490970873796985	0.22248711499966617
644000	-68952.01215359813	-68667.40167803566	-284.61047556246893	1.3879126053354993	0.7815592418642789	1.5845668495749372	1.1554455829032384	0.7879768206325252	1.0726322851265102	1.1532961716902905	1.142116652407868	0.7270827217560281	0.23695677011995253
645000	-68954.83884282179	-68686.99695788838	-267.84188493341543	1.3854881270919437	0.7823301548051604	1.4682233142097143	1.1511494541957408	0.7278276098517811	1.0305524038570197	1.1927204874931376	1.1270938042691097	0.7176306386572762	0.23270459223249462
646000	-68950.76466036591	-68688.78746460007	-261.9771957658388	1.3858857934348576	0.78220341928125	1.4975292076340503	1.1481482697184835	0.7837257209734114	0.9826981104883797	1.1044804786161946	1.1712017597694355	0.7514881606491516	0.24120609754570838
647000	-68952.71016770229	-68683.58147698733	-269.12869071496374	1.3834007507680748	0.7829972691132953	1.484018442423098	1.1814342577783394	0.778068818499907	1.148240073527074	1.2453099412023603	1.211962835112362	0.7163765086132752	0.2373192259037128
648000	-68949.990070696	-68683.97582037427	-266.01425032173233	1.3891162790549756	0.7811780707307712	1.5078368060781402	1.2134660734687768	0.8262918009887016	1.052402729457887	1.1701818698103368	1.151863752571142	0.7572991664010343	0.2416431960710216
649000	-68950.45416854885	-68688.63111471458	-261.82305383427916	1.3665604383215029	0.7884968998633739	1.4916459466847667	1.1824139842070505	0.7161172381196302	1.0961283007474911	1.164547068182172	1.1761280414923558	0.7188628548890849	0.24481051944178897
650000	-68951.70012793133	-68682.53231608067	-269.16781185065815	1.3571509766892715	0.7916639037916283	1.4593906141498527	1.1747369118164153	0.7983395403646933	1.0676866845037003	1.1293577251246152	1.162627165720149	0.6963271538558414	0.24336044349451305
651000	-68948.3035402963	-68687.5931817311	-260.7103585651959	1.3906386769986634	0.7806974438191563	1.496807973825771	1.1639575715582016	0.7852528343052566	1.006989298885056	1.1297917918886098	1.161275020928353	0.7672742571959263	0.22880767119937828
652000	-68953.4018061409	-68707.44193447287	-245.95987166803945	1.375152483525688	0.7856645038506159	1.4573697796836178	1.1632891741411724	0.7264374560834413	1.029514965561963	1.200665425363693	1.2219189406316853	0.8093825497077316	0.23302836994899254
653000	-68948.44119950586	-68678.9481435889	-269.49305591695264	1.3794799082475846	0.7842589099029444	1.4799981069023644	1.225617833488819	0.7660407785318312	1.11780137725327	1.2116145453624425	1.1852524061582563	0.7100455478538567	0.24417720761223655
654000	-68956.16291643475	-68695.54284093986	-260.62007549489664	1.3693989271916194	0.7875549902132545	1.4617869443472054	1.1571044354406719	0.79124219488384	1.068790235512956	1.1193379211330352	1.1134101443023476	0.694720340013749	0.2705602129470233
655000	-68958.42324736016	-68711.21542242961	-247.20782493055327	1.3693989271916194	0.7875549902132545	1.4240491191092843	1.2816660467621375	0.7044801940197781	1.1322741488567947	1.2183913381212075	1.1369292754257803	0.8064252712706727	0.22568438544838956
